transaction_id,date,time,retailer_location_city,ticket_batch_id,unique_code
T007632,2025-12-02,08:14:08,Atlanta,BATCH-C-2025,VATL-4484
T007633,2025-09-29,00:30:53,Atlanta,BATCH-A-2025,ZGYT-0998
T007634,2026-01-23,18:50:04,Houston,BATCH-C-2025,ZEAW-6951
T007635,2025-09-12,21:37:32,New York,BATCH-C-2025,LPEL-0763
T007636,2025-10-18,13:43:58,New York,BATCH-A-2025,AONS-3616
T007637,2026-01-22,08:34:52,Atlanta,BATCH-A-2025,HVZK-9531
T007638,2026-01-15,09:27:00,Houston,BATCH-C-2025,PXYK-1633
T007639,2026-02-02,21:29:33,Chicago,BATCH-C-2025,TZZM-9686
T007640,2026-01-01,05:40:22,Miami,BATCH-C-2025,NLXI-4520
T007641,2025-11-13,22:23:10,Chicago,BATCH-B-2025,USUZ-8022
T007642,2025-12-16,06:09:04,Atlanta,BATCH-B-2025,CPLC-8143
T007643,2025-09-15,22:29:44,Chicago,BATCH-B-2025,COPB-3600
T007644,2025-11-27,01:02:27,Houston,BATCH-A-2025,OAMH-8264
T007645,2026-02-07,19:47:19,Houston,BATCH-A-2025,NDOP-6348
T007646,2025-12-17,08:45:01,Houston,BATCH-B-2025,QJDB-7557
T007647,2026-01-18,20:39:59,Detroit,BATCH-A-2025,SYTK-8272
T007648,2026-01-30,17:57:35,New York,BATCH-A-2025,XHXE-5143
T007649,2025-12-04,15:40:56,Detroit,BATCH-B-2025,EHNM-6674
T007650,2025-09-13,14:22:30,Miami,BATCH-B-2025,SNLA-6477
T007651,2026-01-03,05:53:11,New York,BATCH-C-2025,VJZD-2192
T007652,2025-09-07,08:14:29,Miami,BATCH-C-2025,UNNS-5946
T007653,2026-02-13,12:21:18,Atlanta,BATCH-C-2025,BKKB-7342
T007654,2025-12-29,05:13:26,Chicago,BATCH-A-2025,TIVS-3874
T007655,2026-01-01,11:50:01,Detroit,BATCH-B-2025,JKET-1446
T007656,2025-09-04,18:45:29,Miami,BATCH-A-2025,HUCK-0462
T007657,2025-09-24,00:19:54,Atlanta,BATCH-C-2025,MBHZ-3398
T007658,2025-08-31,20:59:50,Houston,BATCH-B-2025,HOEC-5352
T007659,2025-11-18,23:48:45,Houston,BATCH-C-2025,MTLY-1875
T007660,2026-01-12,15:52:15,Atlanta,BATCH-A-2025,BLZS-1868
T007661,2026-02-17,06:13:14,Chicago,BATCH-B-2025,HRMB-8885
T007662,2025-09-08,09:58:04,Los Angeles,BATCH-B-2025,IWHT-3250
T007663,2026-01-24,07:21:04,Los Angeles,BATCH-B-2025,DNOE-8571
T007664,2025-09-30,10:12:28,Atlanta,BATCH-C-2025,AXOJ-3866
T007665,2025-11-03,23:48:32,Detroit,BATCH-B-2025,RWXU-9489
T007666,2025-09-24,10:34:13,Chicago,BATCH-A-2025,AKEG-7185
T007667,2025-10-20,17:34:03,Houston,BATCH-C-2025,NSPN-8048
T007668,2026-01-13,23:10:30,New York,BATCH-A-2025,ZNLD-5656
T007669,2025-12-24,08:32:41,Detroit,BATCH-C-2025,QDFB-2798
T007670,2025-11-20,00:35:48,Chicago,BATCH-C-2025,PNDT-8317
T007671,2026-02-02,16:44:53,Atlanta,BATCH-B-2025,LPGJ-0935
T007672,2025-12-03,16:27:18,Miami,BATCH-A-2025,RIJF-7983
T007673,2026-02-10,05:25:29,Detroit,BATCH-A-2025,WGBN-5224
T007674,2025-09-29,11:16:29,Chicago,BATCH-C-2025,UFOC-9269
T007675,2025-11-07,13:38:21,Houston,BATCH-A-2025,KSOD-4834
T007676,2025-12-20,04:41:17,Atlanta,BATCH-B-2025,MKCG-7088
T007677,2025-10-23,11:20:04,Los Angeles,BATCH-A-2025,HFZN-6292
T007678,2025-09-22,14:17:21,Houston,BATCH-C-2025,VRLV-3705
T007679,2025-11-16,02:59:46,Miami,BATCH-B-2025,XVTX-9850
T007680,2026-01-04,18:56:06,Atlanta,BATCH-B-2025,XULJ-3699
T007681,2026-02-11,10:36:19,Detroit,BATCH-A-2025,OWMI-3846
T007682,2026-02-11,16:26:06,New York,BATCH-C-2025,TBRW-5879
T007683,2026-01-22,15:58:57,Los Angeles,BATCH-B-2025,YQDU-9785
T007684,2026-02-10,02:19:11,Los Angeles,BATCH-B-2025,OINM-1652
T007685,2025-12-15,08:03:20,Chicago,BATCH-B-2025,KBTZ-9544
T007686,2025-11-30,05:36:44,Los Angeles,BATCH-A-2025,GKNQ-3050
T007687,2025-09-06,10:42:34,Los Angeles,BATCH-A-2025,KAZB-1501
T007688,2025-10-07,23:44:48,New York,BATCH-B-2025,SUEM-1403
T007689,2025-11-04,10:39:30,Miami,BATCH-B-2025,ANZU-2233
T007690,2026-01-08,05:23:21,New York,BATCH-B-2025,HGUQ-6616
T007691,2025-09-05,11:09:23,Houston,BATCH-A-2025,AHLD-9823
T007692,2025-11-04,17:20:16,Chicago,BATCH-A-2025,BTOZ-2265
T007693,2025-12-16,17:08:29,New York,BATCH-B-2025,LGNN-3383
T007694,2026-02-12,04:51:40,Miami,BATCH-B-2025,QGVM-6837
T007695,2026-01-31,02:08:48,Miami,BATCH-A-2025,DIFW-2387
T007696,2025-10-29,02:50:46,New York,BATCH-C-2025,JOYO-2081
T007697,2026-01-24,13:29:19,Houston,BATCH-C-2025,GCSN-8579
T007698,2025-12-05,18:31:41,Detroit,BATCH-C-2025,TZDG-1808
T007699,2025-10-16,08:03:27,Houston,BATCH-A-2025,HIPA-3791
T007700,2026-02-01,00:50:00,Atlanta,BATCH-A-2025,CPCH-2951
T007701,2026-01-01,22:19:09,Detroit,BATCH-A-2025,MMVS-2861
T007702,2025-12-23,04:44:31,Detroit,BATCH-C-2025,KRIV-7195
T007703,2025-12-29,03:59:10,Detroit,BATCH-A-2025,TMNR-3776
T007704,2025-12-08,09:53:50,Detroit,BATCH-B-2025,FFNX-7705
T007705,2025-11-25,02:39:59,Chicago,BATCH-C-2025,XIKK-9588
T007706,2026-02-08,07:40:55,Miami,BATCH-B-2025,SQSH-1903
T007707,2025-12-04,23:20:55,Chicago,BATCH-A-2025,BNET-4245
T007708,2025-09-14,03:08:19,Atlanta,BATCH-B-2025,XVNJ-6380
T007709,2025-10-26,21:29:35,Los Angeles,BATCH-C-2025,HYDK-1773
T007710,2025-12-10,18:31:28,Los Angeles,BATCH-A-2025,CILF-7935
T007711,2025-12-06,08:22:08,Detroit,BATCH-A-2025,HNTJ-3474
T007712,2025-09-16,11:48:06,Los Angeles,BATCH-C-2025,DJWS-4316
T007713,2025-11-28,02:15:36,Atlanta,BATCH-C-2025,CETZ-8822
T007714,2025-09-18,23:25:12,Houston,BATCH-B-2025,LFSS-8268
T007715,2025-11-24,04:36:53,New York,BATCH-C-2025,RZXY-8326
T007716,2025-09-09,21:12:16,Chicago,BATCH-B-2025,WJSR-0420
T007717,2025-09-18,02:49:21,Los Angeles,BATCH-C-2025,PAXW-9061
T007718,2026-02-02,06:32:56,Houston,BATCH-A-2025,WRUL-6561
T007719,2026-02-13,01:04:41,Los Angeles,BATCH-B-2025,BCYJ-6463
T007720,2025-09-19,20:52:57,Chicago,BATCH-B-2025,EWLC-8547
T007721,2025-11-28,21:23:34,Houston,BATCH-A-2025,MDCH-0395
T007722,2026-01-12,14:43:51,New York,BATCH-B-2025,GERF-6920
T007723,2025-11-10,14:34:23,Detroit,BATCH-A-2025,OKKI-8008
T007724,2026-01-23,17:34:02,Atlanta,BATCH-B-2025,FOPU-4112
T007725,2025-11-29,17:48:01,New York,BATCH-B-2025,EDDZ-0740
T007726,2026-02-07,13:20:24,New York,BATCH-C-2025,DSHO-8599
T007727,2025-09-15,12:03:06,Miami,BATCH-C-2025,BDWD-8848
T007728,2026-01-07,22:01:57,Los Angeles,BATCH-A-2025,RGDD-0702
T007729,2025-11-23,10:32:32,Atlanta,BATCH-C-2025,XJWE-1375
T007730,2025-10-20,01:44:44,Detroit,BATCH-A-2025,NUFE-2711
T007731,2025-12-04,07:43:19,Atlanta,BATCH-A-2025,XDVM-4315
T007732,2025-09-21,23:17:23,Miami,BATCH-A-2025,SPEH-1933
T007733,2025-12-19,21:24:29,Atlanta,BATCH-A-2025,INCR-6319
T007734,2026-02-08,12:59:29,Chicago,BATCH-A-2025,AMYV-6972
T007735,2026-01-09,03:01:45,New York,BATCH-B-2025,VPIW-0582
T007736,2025-12-10,23:55:43,Chicago,BATCH-A-2025,DNYT-3836
T007737,2025-12-22,14:19:48,New York,BATCH-A-2025,CCKN-9873
T007738,2025-09-14,03:46:18,New York,BATCH-C-2025,EPOT-0991
T007739,2026-02-02,01:04:42,Houston,BATCH-C-2025,KWJK-5742
T007740,2025-11-13,10:32:19,Detroit,BATCH-A-2025,JSKR-4467
T007741,2025-12-17,19:56:04,Detroit,BATCH-B-2025,DTUQ-7848
T007742,2025-09-29,14:55:23,Miami,BATCH-A-2025,ROUK-6947
T007743,2025-12-28,23:47:58,Miami,BATCH-B-2025,XGQS-6972
T007744,2025-12-09,14:31:10,Chicago,BATCH-C-2025,ZGSA-6039
T007745,2025-10-12,22:50:07,Los Angeles,BATCH-C-2025,CNHQ-0074
T007746,2025-09-18,09:24:44,New York,BATCH-C-2025,OJHT-0059
T007747,2025-09-12,16:56:59,Atlanta,BATCH-A-2025,MRPT-8437
T007748,2025-11-25,05:24:14,Detroit,BATCH-B-2025,ENPR-8973
T007749,2025-10-24,09:47:14,Miami,BATCH-A-2025,LJQW-2516
T007750,2025-09-29,14:16:33,Detroit,BATCH-C-2025,NWNW-0926
T007751,2026-02-03,05:52:43,Houston,BATCH-B-2025,DHGH-9793
T007752,2025-10-15,02:50:34,Chicago,BATCH-A-2025,SHNG-8543
T007753,2025-08-29,12:42:38,Atlanta,BATCH-A-2025,AYQN-3680
T007754,2025-08-29,03:09:18,Houston,BATCH-B-2025,OGBH-6775
T007755,2025-12-27,13:46:17,Houston,BATCH-B-2025,QYZE-8429
T007756,2025-10-01,08:02:55,Los Angeles,BATCH-C-2025,AKUL-4307
T007757,2026-01-26,15:11:27,Houston,BATCH-A-2025,EQBB-3713
T007758,2025-09-18,12:01:35,Detroit,BATCH-A-2025,AFBK-6676
T007759,2026-02-03,06:23:01,New York,BATCH-A-2025,AJMP-1811
T007760,2025-11-29,01:13:26,Miami,BATCH-A-2025,KSXX-7559
T007761,2025-09-07,17:47:22,New York,BATCH-A-2025,TFTO-2577
T007762,2025-11-05,09:47:29,Chicago,BATCH-C-2025,LBAS-1303
T007763,2025-11-01,17:26:22,Houston,BATCH-A-2025,CNKN-9388
T007764,2026-01-17,19:14:18,Chicago,BATCH-A-2025,EGZB-1419
T007765,2025-12-23,13:52:46,Los Angeles,BATCH-C-2025,PWTB-2202
T007766,2025-11-29,23:20:13,Miami,BATCH-A-2025,UREN-6197
T007767,2025-10-22,02:51:24,Miami,BATCH-B-2025,ROYX-0345
T007768,2025-10-04,22:12:18,Atlanta,BATCH-A-2025,BEYS-4209
T007769,2025-10-11,23:35:41,New York,BATCH-A-2025,XYWQ-6480
T007770,2025-08-27,01:42:10,Atlanta,BATCH-C-2025,TUDG-9859
T007771,2025-11-15,00:46:26,Houston,BATCH-B-2025,OFLW-2624
T007772,2025-09-11,15:59:03,Chicago,BATCH-C-2025,MCRX-7827
T007773,2025-12-21,09:55:54,New York,BATCH-B-2025,CZUO-9125
T007774,2026-01-18,01:45:36,Los Angeles,BATCH-A-2025,TPVG-9703
T007775,2026-01-28,19:21:36,Houston,BATCH-A-2025,QXKV-8599
T007776,2025-11-19,18:52:45,Houston,BATCH-B-2025,WIFT-0536
T007777,2025-12-12,11:16:17,Atlanta,BATCH-C-2025,ZUYW-8249
T007778,2026-01-14,14:21:54,Detroit,BATCH-C-2025,VMBV-3202
T007779,2025-12-19,06:47:22,New York,BATCH-B-2025,ESMQ-6314
T007780,2025-10-20,12:08:29,Detroit,BATCH-A-2025,XQVH-9278
T007781,2025-10-28,23:15:59,New York,BATCH-C-2025,TNPH-5578
T007782,2025-09-05,15:37:08,Atlanta,BATCH-C-2025,HLMG-9438
T007783,2025-10-28,21:56:18,Detroit,BATCH-B-2025,EMRX-8938
T007784,2025-09-26,15:41:17,Detroit,BATCH-A-2025,CTPL-8363
T007785,2026-01-07,23:27:34,Detroit,BATCH-C-2025,EEUU-1285
T007786,2025-12-22,08:21:13,Atlanta,BATCH-B-2025,THOF-4684
T007787,2025-09-16,02:05:28,New York,BATCH-B-2025,KIST-1955
T007788,2025-08-27,01:03:53,Atlanta,BATCH-B-2025,MNWK-6140
T007789,2026-01-30,09:49:49,Chicago,BATCH-B-2025,VAVM-7025
T007790,2025-09-23,00:42:30,Atlanta,BATCH-C-2025,HHQJ-9769
T007791,2026-02-04,20:06:33,Miami,BATCH-B-2025,ELCT-8982
T007792,2026-02-16,16:34:12,Los Angeles,BATCH-B-2025,QZHP-0193
T007793,2025-09-28,17:35:21,Houston,BATCH-B-2025,AYEV-3469
T007794,2025-10-17,11:31:38,Miami,BATCH-B-2025,YFEE-6059
T007795,2025-10-12,06:41:02,Houston,BATCH-C-2025,JOYE-7249
T007796,2025-10-20,21:42:06,Houston,BATCH-A-2025,VKUD-8141
T007797,2025-11-23,10:53:00,Houston,BATCH-B-2025,ZUFB-1743
T007798,2025-09-15,17:49:43,Houston,BATCH-B-2025,LXJS-2807
T007799,2026-02-06,17:20:51,Los Angeles,BATCH-B-2025,PYNG-6277
T007800,2025-11-07,10:09:50,Houston,BATCH-A-2025,OTTC-1842
T007801,2026-02-02,08:43:40,Houston,BATCH-C-2025,FDBR-8863
T007802,2025-10-12,17:13:33,Houston,BATCH-A-2025,PQVH-6057
T007803,2025-08-25,08:54:18,Atlanta,BATCH-B-2025,WLKC-2498
T007804,2025-11-05,04:01:10,Atlanta,BATCH-B-2025,XZPV-4560
T007805,2025-10-30,08:19:50,Detroit,BATCH-C-2025,PDKN-1087
T007806,2026-02-04,00:33:38,Chicago,BATCH-A-2025,THNR-7630
T007807,2026-02-06,04:07:59,Miami,BATCH-C-2025,FELI-9241
T007808,2026-02-07,16:06:26,New York,BATCH-B-2025,SIUD-0475
T007809,2026-01-30,22:37:12,Atlanta,BATCH-B-2025,IOEP-8312
T007810,2026-01-06,08:48:39,Detroit,BATCH-C-2025,SUOG-8742
T007811,2025-09-03,09:22:05,Houston,BATCH-C-2025,GGXH-2399
T007812,2025-11-28,10:21:38,Atlanta,BATCH-A-2025,YRWM-2100
T007813,2025-11-25,11:51:47,Houston,BATCH-A-2025,IMNQ-2110
T007814,2025-12-07,06:34:04,Atlanta,BATCH-A-2025,TECY-1471
T007815,2025-10-28,14:11:26,Chicago,BATCH-A-2025,CXXH-6398
T007816,2025-09-19,11:07:17,Chicago,BATCH-B-2025,DRPV-9413
T007817,2025-09-16,09:42:37,Miami,BATCH-C-2025,UVEE-5828
T007818,2025-10-08,05:40:25,New York,BATCH-B-2025,FYYV-2933
T007819,2025-11-03,08:06:23,Miami,BATCH-C-2025,PDQN-2860
T007820,2026-02-01,12:09:20,Detroit,BATCH-C-2025,EIDU-4996
T007821,2025-11-16,23:06:38,Los Angeles,BATCH-B-2025,BKJO-6010
T007822,2025-09-11,06:09:40,Miami,BATCH-C-2025,ZCCI-6150
T007823,2025-09-20,18:36:42,Chicago,BATCH-A-2025,XGER-9921
T007824,2025-08-30,09:11:44,Detroit,BATCH-C-2025,TFQS-8118
T007825,2025-11-09,14:29:31,Detroit,BATCH-B-2025,HCCV-0775
T007826,2026-01-27,05:47:55,New York,BATCH-B-2025,SBGH-4591
T007827,2026-02-10,13:31:11,Houston,BATCH-B-2025,KPSO-0383
T007828,2025-11-20,16:05:32,Chicago,BATCH-B-2025,ZZPG-9698
T007829,2026-02-08,01:35:24,New York,BATCH-B-2025,QYUQ-0984
T007830,2026-02-09,22:38:10,Detroit,BATCH-B-2025,PXGN-4547
T007831,2025-11-15,00:03:46,Atlanta,BATCH-B-2025,AHSD-5636
T007832,2026-01-16,12:15:08,New York,BATCH-C-2025,WVRO-1530
T007833,2025-12-28,14:05:03,Chicago,BATCH-B-2025,IHYK-9534
T007834,2025-09-18,14:04:03,Houston,BATCH-A-2025,SDEA-6155
T007835,2025-11-19,14:58:01,Detroit,BATCH-C-2025,KTFU-5059
T007836,2025-09-21,04:33:37,New York,BATCH-A-2025,YQLG-0967
T007837,2025-08-26,11:34:17,Los Angeles,BATCH-C-2025,XLYY-6156
T007838,2025-09-23,16:13:36,Houston,BATCH-B-2025,VLME-2361
T007839,2025-12-22,04:14:04,Houston,BATCH-C-2025,UKBZ-6416
T007840,2026-01-09,22:33:37,Detroit,BATCH-C-2025,MCOQ-4136
T007841,2025-11-17,21:37:18,Houston,BATCH-C-2025,VLGR-6890
T007842,2025-09-28,03:54:39,New York,BATCH-C-2025,XMPV-0258
T007843,2025-11-26,12:54:16,Detroit,BATCH-A-2025,CORD-0317
T007844,2026-02-11,13:10:29,Miami,BATCH-A-2025,FEYF-3619
T007845,2025-08-26,02:00:31,New York,BATCH-B-2025,QEON-9244
T007846,2025-10-03,11:45:34,Detroit,BATCH-C-2025,EQNE-0843
T007847,2025-08-24,13:18:58,New York,BATCH-A-2025,JADS-5680
T007848,2025-12-21,14:51:30,Detroit,BATCH-B-2025,ZXJV-0224
T007849,2025-09-08,04:41:05,Detroit,BATCH-B-2025,DLDX-0395
T007850,2025-10-16,10:25:36,Detroit,BATCH-B-2025,ONEG-8023
T007851,2025-09-14,11:49:44,Atlanta,BATCH-B-2025,BXDY-3237
T007852,2026-01-23,12:25:47,Los Angeles,BATCH-C-2025,OTDB-2370
T007853,2025-10-05,07:31:42,Los Angeles,BATCH-C-2025,KMHA-4303
T007854,2025-10-01,04:01:35,Los Angeles,BATCH-A-2025,SNOO-2098
T007855,2025-10-18,03:18:16,Detroit,BATCH-B-2025,QCMG-8831
T007856,2025-12-12,01:31:39,Miami,BATCH-A-2025,NOMI-7199
T007857,2025-12-16,19:56:58,Chicago,BATCH-C-2025,OWZJ-0145
T007858,2025-12-15,18:56:18,Atlanta,BATCH-A-2025,SZPN-8600
T007859,2025-10-16,14:37:54,Los Angeles,BATCH-A-2025,HRVU-7468
T007860,2026-02-09,02:52:10,Atlanta,BATCH-B-2025,GZOF-7115
T007861,2026-01-10,03:04:31,Los Angeles,BATCH-A-2025,HZZS-9900
T007862,2025-11-15,00:43:35,Detroit,BATCH-C-2025,SHAD-2348
T007863,2025-12-01,18:01:06,Houston,BATCH-A-2025,BAAQ-4013
T007864,2025-11-19,16:02:46,Los Angeles,BATCH-A-2025,XYTT-7429
T007865,2025-10-15,12:21:02,Los Angeles,BATCH-A-2025,LJPR-7943
T007866,2026-02-07,01:37:11,Detroit,BATCH-B-2025,XGEV-9403
T007867,2026-01-10,02:06:02,Miami,BATCH-A-2025,PIKH-3657
T007868,2025-11-27,20:12:35,Houston,BATCH-C-2025,NRYL-7994
T007869,2025-12-01,00:04:47,Miami,BATCH-B-2025,EFLF-2268
T007870,2026-02-11,00:58:40,Miami,BATCH-A-2025,SYON-6784
T007871,2026-01-26,12:12:45,New York,BATCH-C-2025,HRIK-0494
T007872,2025-10-07,19:04:14,Atlanta,BATCH-A-2025,XHPK-9621
T007873,2025-12-24,08:34:33,Los Angeles,BATCH-C-2025,MZJP-0032
T007874,2026-01-01,08:08:55,Chicago,BATCH-C-2025,XYET-6211
T007875,2026-01-03,07:58:06,Chicago,BATCH-A-2025,DJCQ-3425
T007876,2025-11-05,18:20:43,Atlanta,BATCH-B-2025,NQWU-3842
T007877,2025-11-24,15:51:12,Miami,BATCH-B-2025,AMHF-1120
T007878,2025-12-05,00:20:15,Chicago,BATCH-B-2025,DZOA-4384
T007879,2025-10-13,23:27:56,Detroit,BATCH-A-2025,QZVM-9776
T007880,2026-02-04,04:30:33,Detroit,BATCH-B-2025,KJDQ-0303
T007881,2025-10-11,22:51:57,Chicago,BATCH-A-2025,OAHC-0050
T007882,2025-11-01,22:50:11,New York,BATCH-A-2025,UTHK-0097
T007883,2025-10-19,01:34:50,Los Angeles,BATCH-A-2025,EBXZ-3853
T007884,2026-01-04,16:51:38,Houston,BATCH-C-2025,XJDU-9926
T007885,2025-10-30,12:15:09,Los Angeles,BATCH-C-2025,FLEC-2431
T007886,2026-02-12,04:44:36,New York,BATCH-C-2025,BOCM-0290
T007887,2025-09-10,23:04:15,Los Angeles,BATCH-C-2025,OHBC-6679
T007888,2025-09-30,05:36:15,Atlanta,BATCH-B-2025,FWZM-6060
T007889,2025-10-20,04:53:42,Detroit,BATCH-B-2025,OLDL-8944
T007890,2025-09-25,07:30:47,New York,BATCH-C-2025,AOLK-1898
T007891,2026-02-07,02:45:07,Detroit,BATCH-C-2025,VIRQ-3439
T007892,2026-01-04,08:22:26,Miami,BATCH-B-2025,GYLX-1634
T007893,2026-01-03,14:37:33,Miami,BATCH-A-2025,RTCO-2523
T007894,2025-09-02,15:02:29,New York,BATCH-B-2025,JXQR-9184
T007895,2025-09-26,05:24:27,Miami,BATCH-A-2025,WVLS-5777
T007896,2025-12-26,01:03:20,Chicago,BATCH-C-2025,AZFT-8240
T007897,2025-12-21,07:22:49,Miami,BATCH-C-2025,WILF-1465
T007898,2026-02-17,17:43:15,Houston,BATCH-A-2025,WXJN-9128
T007899,2026-02-14,11:12:50,Houston,BATCH-C-2025,IEIF-6082
T007900,2025-11-08,22:07:30,New York,BATCH-A-2025,MKVF-9534
T007901,2025-12-07,12:36:58,Miami,BATCH-A-2025,UBZD-2800
T007902,2025-10-26,09:31:19,New York,BATCH-B-2025,QLQK-7315
T007903,2026-01-06,00:17:22,New York,BATCH-B-2025,XEXD-6760
T007904,2026-01-11,17:48:11,Detroit,BATCH-B-2025,LUTP-3274
T007905,2025-10-16,17:53:50,Detroit,BATCH-A-2025,XDTX-4407
T007906,2025-10-04,12:30:40,Los Angeles,BATCH-A-2025,WRWZ-9112
T007907,2025-10-19,03:38:13,New York,BATCH-C-2025,PIVM-0845
T007908,2025-08-29,04:39:09,Los Angeles,BATCH-A-2025,XJTC-3279
T007909,2025-12-19,08:42:13,Miami,BATCH-C-2025,CNXT-9457
T007910,2025-10-05,20:19:41,Houston,BATCH-C-2025,LABE-2329
T007911,2025-11-15,00:52:20,New York,BATCH-C-2025,SMMO-1468
T007912,2025-10-22,16:11:40,Miami,BATCH-B-2025,RGWE-4584
T007913,2025-12-06,02:56:43,Chicago,BATCH-A-2025,BAYU-1047
T007914,2025-09-16,12:20:39,Detroit,BATCH-C-2025,LMYG-4946
T007915,2026-02-08,11:16:28,Miami,BATCH-A-2025,CGOO-3900
T007916,2025-11-06,12:24:13,Houston,BATCH-A-2025,WLQI-7583
T007917,2026-01-08,07:54:21,Detroit,BATCH-A-2025,QOBJ-9423
T007918,2025-09-30,05:51:04,Houston,BATCH-B-2025,ERET-3128
T007919,2026-01-07,09:36:00,Los Angeles,BATCH-B-2025,MGNI-2211
T007920,2025-12-23,10:45:08,Detroit,BATCH-C-2025,XDVW-2622
T007921,2026-01-28,14:21:02,New York,BATCH-C-2025,FCSU-1931
T007922,2025-12-18,08:00:34,Atlanta,BATCH-C-2025,CLWN-8602
T007923,2026-01-13,02:08:09,Detroit,BATCH-B-2025,NHSI-4165
T007924,2025-10-10,12:24:20,Chicago,BATCH-B-2025,TCHE-6542
T007925,2025-11-05,17:10:42,Chicago,BATCH-C-2025,ZVGX-2942
T007926,2025-09-05,13:38:40,Houston,BATCH-B-2025,LOCD-5594
T007927,2026-02-11,04:52:14,Chicago,BATCH-B-2025,ULAS-1149
T007928,2026-01-17,12:03:13,Houston,BATCH-B-2025,EGST-8253
T007929,2026-01-09,03:26:36,Chicago,BATCH-C-2025,APSX-4129
T007930,2026-01-25,17:50:49,Houston,BATCH-C-2025,RQQN-6444
T007931,2026-02-09,14:28:40,Detroit,BATCH-B-2025,HCVG-0101
T007932,2025-10-30,11:36:01,Chicago,BATCH-A-2025,YXMG-1060
T007933,2025-12-31,18:44:20,Los Angeles,BATCH-B-2025,ANGO-2589
T007934,2025-11-28,13:49:03,Los Angeles,BATCH-A-2025,MIWB-9142
T007935,2026-01-14,00:48:43,Los Angeles,BATCH-C-2025,TCIJ-6685
T007936,2025-10-17,10:45:24,Atlanta,BATCH-C-2025,TYAW-6135
T007937,2026-01-29,09:50:17,Miami,BATCH-C-2025,CRUZ-1159
T007938,2026-01-07,15:09:47,Los Angeles,BATCH-A-2025,FXKC-3560
T007939,2025-11-02,01:24:09,New York,BATCH-C-2025,PPCR-9061
T007940,2025-09-04,02:57:09,Atlanta,BATCH-C-2025,KUVE-3003
T007941,2025-11-16,00:49:33,Detroit,BATCH-A-2025,NGGM-5303
T007942,2026-02-03,01:43:56,Los Angeles,BATCH-A-2025,BLNA-6803
T007943,2026-02-07,12:13:04,New York,BATCH-C-2025,NDKX-6892
T007944,2026-01-19,12:48:21,Detroit,BATCH-A-2025,VUUG-9838
T007945,2026-01-17,01:25:10,Chicago,BATCH-A-2025,JDQE-1220
T007946,2026-01-06,14:55:46,Atlanta,BATCH-B-2025,BQBN-4811
T007947,2025-10-04,12:24:59,Miami,BATCH-B-2025,NFIN-9710
T007948,2025-11-19,16:46:13,Chicago,BATCH-C-2025,MNMJ-8975
T007949,2025-09-06,03:57:01,Los Angeles,BATCH-C-2025,RJOJ-9637
T007950,2025-08-25,08:14:22,Houston,BATCH-C-2025,DXMF-6970
T007951,2026-02-12,10:55:29,Atlanta,BATCH-C-2025,FQMC-5049
T007952,2026-02-05,05:10:40,Atlanta,BATCH-A-2025,ZJVT-8404
T007953,2026-02-12,04:37:32,Houston,BATCH-B-2025,NVKE-8569
T007954,2025-10-08,06:58:05,Detroit,BATCH-A-2025,VATT-3168
T007955,2026-02-09,17:27:00,Houston,BATCH-C-2025,QDFM-5897
T007956,2026-01-24,05:12:28,Chicago,BATCH-B-2025,CJKZ-4353
T007957,2025-10-23,18:38:42,Atlanta,BATCH-A-2025,UPCA-9796
T007958,2026-02-17,17:30:42,New York,BATCH-B-2025,PMSX-1058
T007959,2026-01-05,20:36:41,Houston,BATCH-C-2025,DSJM-2180
T007960,2025-10-27,13:24:04,Houston,BATCH-A-2025,RFQV-4858
T007961,2025-12-11,14:00:08,Detroit,BATCH-C-2025,PMSV-8570
T007962,2026-02-01,19:26:22,Atlanta,BATCH-C-2025,XQVF-1714
T007963,2026-02-02,18:11:22,New York,BATCH-C-2025,XDJT-6183
T007964,2026-01-25,12:21:10,Atlanta,BATCH-A-2025,LIJH-9795
T007965,2025-10-09,05:40:46,Miami,BATCH-C-2025,NBPT-5956
T007966,2025-12-29,19:48:19,Detroit,BATCH-C-2025,GUFY-2089
T007967,2025-12-04,23:43:19,New York,BATCH-A-2025,HQRK-0125
T007968,2025-12-28,06:46:11,Detroit,BATCH-A-2025,DCUV-4547
T007969,2025-10-17,13:56:50,New York,BATCH-A-2025,CNWK-8168
T007970,2025-12-11,21:28:29,Atlanta,BATCH-A-2025,FOFB-7251
T007971,2026-01-11,09:22:57,Chicago,BATCH-A-2025,MHDC-7757
T007972,2025-10-06,16:35:15,New York,BATCH-C-2025,QXFT-6215
T007973,2025-11-19,02:39:59,Chicago,BATCH-C-2025,GEME-8328
T007974,2026-01-23,14:07:40,Houston,BATCH-A-2025,NNDZ-3936
T007975,2025-12-01,22:53:52,Houston,BATCH-C-2025,HLXD-9644
T007976,2026-01-20,16:45:37,Chicago,BATCH-C-2025,HZLH-0885
T007977,2025-10-07,18:07:07,Houston,BATCH-B-2025,UTBQ-9758
T007978,2025-09-03,18:52:11,Chicago,BATCH-B-2025,LLUO-3667
T007979,2025-08-29,13:32:44,Detroit,BATCH-B-2025,KNKN-8710
T007980,2025-11-20,18:59:11,Atlanta,BATCH-A-2025,OVRH-4298
T007981,2025-12-30,02:50:27,Miami,BATCH-C-2025,WTGB-2530
